id,imdb_id,original_title,title,genres,release_date,budget,revenue,popularity,vote_average,vote_count,runtime
48340,tt0881320,Sanctum,Sanctum,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2011-02-03,30,108609310,17.743,5.9,740,108
504997,tt7877382,Lego DC Comics Super Heroes: The Flash,Lego DC Comics Super Heroes: The Flash,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",2018-02-13,10000000,0,17.381,6.6,148,78
429733,tt4348012,Mayhem,Mayhem,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2017-11-10,0,0,17.4,6.5,418,86
397722,tt5649108,Thoroughbreds,Thoroughbreds,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2018-03-09,0,2830775,17.401,6.4,755,92
155084,tt2059171,13 Sins,13 Sins,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2014-04-18,5000000,13809,17.405,6.2,796,93
620942,,Directing Annabelle: Creation,Directing Annabelle: Creation,"[{'id': 99, 'name': 'Documentary'}]",2017-08-07,0,0,17.405,9.0,3,43
48138,tt1401152,Unknown,Unknown,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2011-02-16,30000000,130786397,17.442,6.6,2908,113
197796,tt2316801,La Belle et la Bête,Beauty and the Beast,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",2014-02-12,33000000,49100000,17.442,6.1,1679,112
37645,tt1167638,L'Immortel,22 Bullets,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2010-03-23,24000000,0,17.449,6.6,844,117
145135,tt2387433,Dark Skies,Dark Skies,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2013-02-21,3500000,25174316,17.453,6.2,1351,97
449132,tt6078840,君の膵臓をたべたい,Let Me Eat Your Pancreas,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2017-07-28,0,0,17.459,6.9,64,115
421471,tt2582784,Flower,Flower,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2017-03-16,0,327231,17.473,6.5,173,94
329289,tt2737926,Always Watching: A Marble Hornets Story,Always Watching: A Marble Hornets Story,"[{'id': 27, 'name': 'Horror'}]",2015-04-07,0,0,17.495,5.2,90,91
71668,tt1714203,Piranha 3DD,Piranha 3DD,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",2012-05-11,5000000,8493728,17.497,4.3,735,83
263341,tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Crouching Tiger, Hidden Dragon: Sword of Destiny","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2016-02-18,20000000,0,17.504,6.0,457,103
277597,tt3598222,Mercenaries,Mercenaries,"[{'id': 28, 'name': 'Action'}]",2014-08-05,0,0,17.521,4.9,67,90
509853,tt7869070,The Fanatic,The Fanatic,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2019-08-30,18000000,0,17.524,4.6,176,88
44363,tt1323045,Frozen,Frozen,"[{'id': 53, 'name': 'Thriller'}]",2010-02-05,0,3065860,17.538,5.9,1346,93
407887,tt4939066,인천상륙작전,Operation Chromite,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",2016-07-27,12700000,49196532,17.551,5.8,142,111
277834,tt3521164,Moana,Moana,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2016-11-23,150000000,690860472,17.56,7.6,9553,107
410118,tt4915318,Cave,Cave,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2016-09-02,0,0,17.566,4.3,62,85
346808,tt3181776,Momentum,Momentum,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2015-10-15,20000000,133332,17.213,5.7,401,96
527435,tt2990140,The Christmas Chronicles,The Christmas Chronicles,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2018-11-22,0,0,17.231,7.1,1494,104
399170,tt5439796,Logan Lucky,Logan Lucky,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2017-08-17,29000000,48453605,17.235,6.7,2551,118
115290,tt2287663,Blue Lagoon: The Awakening,Blue Lagoon: The Awakening,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",2014-12-08,0,0,17.254,6.5,1083,85
367462,tt5189894,68 Kill,68 Kill,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2018-01-18,0,0,17.274,5.7,71,92
47931,tt1555149,Tropa de Elite 2,Elite Squad: The Enemy Within,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",2010-10-08,0,63027681,17.285,7.9,1290,115
270774,tt2238032,Skiptrace,Skiptrace,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2016-07-21,32000000,58500000,17.287,5.6,461,107
51052,tt1430607,Arthur Christmas,Arthur Christmas,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",2011-11-10,10000000,0,17.291,6.7,1009,97
393135,tt2335590,Harry Potter and the Ten Years Later,Harry Potter and the Ten Years Later,[],2012-10-07,0,0,17.307,7.4,9,98
288158,tt2339741,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",2014-12-30,15000000,48854305,17.311,5.2,819,98
134126,tt2371486,회사원,A Company Man,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2012-10-11,3500000,7339398,17.314,6.7,104,96
523139,tt4687108,In the Tall Grass,In the Tall Grass,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2019-09-20,0,0,17.316,5.5,1467,102
383785,tt4217392,功夫瑜伽,Kung Fu Yoga,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2017-01-27,65000000,254212245,17.32,5.9,254,107
392536,tt5548284,Lego Scooby-Doo!: Haunted Hollywood,Lego Scooby-Doo!: Haunted Hollywood,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",2016-01-28,0,0,17.324,7.0,153,75
508965,tt4729430,Klaus,Klaus,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2019-11-08,0,0,17.329,8.3,2458,96
374473,tt5168192,"I, Daniel Blake","I, Daniel Blake","[{'id': 18, 'name': 'Drama'}]",2016-10-21,0,15793051,17.334,7.7,1021,100
164558,tt2515086,One Direction: This Is Us,One Direction: This Is Us,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",2013-08-30,10000000,0,17.347,8.5,806,92
335778,tt3231054,Risen,Risen,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2016-02-18,20000000,46069568,17.364,6.1,605,107
29427,tt0455407,The Crazies,The Crazies,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",2010-02-26,20000000,54956140,17.368,6.2,1440,101
399173,tt5034474,The Assignment,The Assignment,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2016-04-27,5000000,0,17.374,5.4,345,95
428099,tt5338222,ぼくは明日、昨日のきみとデートする,Tomorrow I Will Date With Yesterday's You,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2016-12-17,0,0,17.071,7.6,107,111
238615,tt2140379,Self/less,Self/less,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015-07-10,26000000,31807156,17.073,6.4,2349,117
446807,tt5177088,The Girl in the Spider's Web,The Girl in the Spider's Web,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2018-10-25,43000000,35164920,17.077,6.1,978,115
452773,tt3896102,Tadeo Jones 2: El secreto del rey Midas,"Tad, the Lost Explorer, and the Secret of King Midas","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2017-03-25,10778400,34156960,17.084,6.5,259,85
153509,tt2081438,Zombie Massacre,Zombie Massacre,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",2013-06-06,1000000,0,17.087,5.0,83,90
552178,tt9071322,Dark Waters,Dark Waters,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",2019-11-22,0,13601384,17.094,7.5,1217,127
498739,tt2803854,Spider-Man: Lost Cause,Spider-Man: Lost Cause,"[{'id': 28, 'name': 'Action'}]",2014-09-26,0,0,17.1,0.0,0,140
134597,tt1748227,The Collection,The Collection,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2012-09-21,0,6842058,17.103,6.2,703,82
494471,tt7785128,劇場版 のんのんびより ばけーしょん,Non Non Biyori: Vacation,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2018-08-25,0,0,17.109,6.2,11,71
331313,tt2387499,Keeping Up with the Joneses,Keeping Up with the Joneses,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2016-10-20,40000000,29918745,17.129,6.1,1541,105
399366,tt5886440,Marrowbone,Marrowbone,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",2017-10-27,8000000,11165901,17.129,7.2,980,111
433310,tt5783956,When We First Met,When We First Met,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",2018-02-09,10000000,0,17.135,6.6,1932,97
243940,tt2918436,The Lazarus Effect,The Lazarus Effect,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",2015-01-29,3300000,64110728,17.143,5.2,1084,83
485337,tt7241654,Gangster Land,Gangster Land,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2017-12-01,0,0,17.151,5.7,43,90
94329,tt1899353,Serbuan maut,The Raid,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2012-03-22,1100000,4105187,17.155,7.4,2356,101
257785,tt0491203,Tulip Fever,Tulip Fever,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2017-07-13,25000000,3425664,17.175,6.5,501,107
23631,tt0985694,Machete,Machete,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2010-09-01,20000000,44093316,17.198,6.3,2463,105
34813,tt0480255,The Losers,The Losers,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2010-04-23,25000000,23580000,17.198,6.3,1255,97
193613,tt2172935,Metallica: Through the Never,Metallica: Through the Never,"[{'id': 10402, 'name': 'Music'}]",2013-09-25,18000000,7972967,17.21,6.7,206,93
83542,tt1371111,Cloud Atlas,Cloud Atlas,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",2012-10-26,102000000,130482868,17.213,6.8,5715,172
347026,tt3387266,A United Kingdom,A United Kingdom,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2016-11-25,14000000,13819139,16.979,6.8,406,111
417644,tt0493405,CHiPS,CHiPS,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2017-01-16,25000000,26800152,16.979,6.1,972,100
443463,tt3892172,Leave No Trace,Leave No Trace,"[{'id': 18, 'name': 'Drama'}]",2018-06-29,0,0,16.98,6.8,807,110
775602,tt6093012,Saw: Heritage,Saw: Heritage,"[{'id': 27, 'name': 'Horror'}]",2016-10-31,0,0,16.989,5.8,4,9
297608,tt3387648,The Taking of Deborah Logan,The Taking of Deborah Logan,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2014-10-21,0,0,16.99,6.3,771,90
76493,tt1645170,The Dictator,The Dictator,"[{'id': 35, 'name': 'Comedy'}]",2012-05-15,65000000,179379533,16.996,6.1,4388,83
262391,tt2800240,Qu'est-ce qu'on a fait au Bon Dieu,Serial (Bad) Weddings,"[{'id': 35, 'name': 'Comedy'}]",2014-04-16,13000000,176404493,17.003,6.7,2860,94
208134,tt3063516,Jackass Presents: Bad Grandpa,Jackass Presents: Bad Grandpa,"[{'id': 35, 'name': 'Comedy'}]",2013-10-22,15000000,151831537,17.005,6.1,1207,92
335462,tt3540136,战狼,Wolf Warrior,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",2015-04-02,12000000,80000000,17.017,6.2,135,90
246403,tt3099498,Tusk,Tusk,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-09-06,3000000,1826705,17.024,5.4,881,102
170687,tt0787474,The Boxtrolls,The Boxtrolls,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2014-09-10,60000000,108255770,17.025,6.7,1315,97
37710,tt1243957,The Tourist,The Tourist,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2010-12-08,100000000,278731369,17.028,6.2,4332,103
426613,tt6257174,The Miseducation of Cameron Post,The Miseducation of Cameron Post,"[{'id': 18, 'name': 'Drama'}]",2018-07-18,900000,2019874,17.029,6.9,691,92
325189,tt3764966,Teen Beach 2,Teen Beach 2,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2015-06-26,0,0,17.035,6.8,467,104
529414,tt8467922,Franco Escamilla: Por La Anécdota,Franco Escamilla: Por La Anécdota,"[{'id': 35, 'name': 'Comedy'}]",2018-06-08,0,0,17.045,9.2,81,66
51608,tt1527788,아저씨,The Man from Nowhere,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2010-08-04,1255000,43059790,17.049,7.7,856,119
583132,tt9764556,貞子,Sadako,"[{'id': 27, 'name': 'Horror'}]",2019-05-24,0,5481562,17.052,6.2,59,99
336882,tt3616916,Bølgen,The Wave,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015-08-28,5904067,12975143,17.057,6.7,922,104
401847,tt4595882,Can You Ever Forgive Me?,Can You Ever Forgive Me?,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",2018-10-19,0,8586944,17.059,6.8,947,107
340837,tt4731136,A Cure for Wellness,A Cure for Wellness,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2017-02-15,40000000,26559557,17.064,6.3,2972,146
221732,tt3029556,るろうに剣心　伝説の最期編,Rurouni Kenshin Part III: The Legend Ends,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2014-09-13,0,0,16.831,7.7,241,135
265195,tt3011894,Relatos salvajes,Wild Tales,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",2014-08-21,4000000,27007072,16.833,7.9,2360,122
317557,tt4341582,Queen of Katwe,Queen of Katwe,"[{'id': 18, 'name': 'Drama'}]",2016-09-23,15000000,10367161,16.834,7.2,329,124
324895,,Mega Mindy - Della Cruella,Mega Mindy - Della Cruella,[],2014-05-15,0,0,16.838,5.0,2,0
138697,tt2229499,Don Jon,Don Jon,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2013-09-12,3000000,0,16.859,6.0,3501,90
609338,tt8712474,Radio Silence,Radio Silence,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",2019-04-12,0,0,16.863,5.4,54,90
152603,tt1714915,Only Lovers Left Alive,Only Lovers Left Alive,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2013-12-12,7000000,7600000,16.871,7.3,1590,123
446101,tt6205872,Assassination Nation,Assassination Nation,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2018-09-21,7000000,2900000,16.878,6.3,567,108
86828,tt1727770,Absolutely Anything,Absolutely Anything,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",2015-06-26,0,6303792,16.894,5.8,988,85
347754,tt3212904,Curve,Curve,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2015-08-31,0,0,16.896,5.8,265,86
327331,tt0800325,The Dirt,The Dirt,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 36, 'name': 'History'}]",2019-03-22,0,0,16.915,7.6,813,108
246196,tt2769158,レイプゾンビ3 LUST OF THE DEAD,Rape Zombie: Lust of the Dead 3,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",2013-03-23,0,0,16.923,5.5,13,68
437557,tt2531344,Blockers,Blockers,"[{'id': 35, 'name': 'Comedy'}]",2018-03-14,21000000,94017294,16.923,6.3,1517,102
458302,tt6741368,Rémi sans famille,"Remi, Nobody's Boy","[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",2018-12-12,0,0,16.93,8.1,288,109
258230,tt3416532,A Monster Calls,A Monster Calls,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2016-01-01,43000000,47309313,16.933,7.2,2568,108
509585,tt6436726,7500,7500,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2019-12-26,0,0,16.936,6.1,468,93
211755,tt2918988,劇場版 HUNTER×HUNTER　緋色の幻影,Hunter x Hunter: Phantom Rouge,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2013-01-12,0,12705094,16.94,6.6,91,97
326285,tt0376479,American Pastoral,American Pastoral,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2016-10-20,0,0,16.943,6.1,528,108
240341,tt3579524,攻殻機動隊ARISE border: 3 Ghost Tears,Ghost in the Shell Arise - Border 3: Ghost Tears,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",2014-06-28,0,0,16.945,6.8,101,59
20504,tt1037705,The Book of Eli,The Book of Eli,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",2010-01-11,80000000,157107755,16.964,6.8,4657,118
403605,tt5147214,Headshot,Headshot,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2016-09-24,0,0,16.727,6.4,300,117
77883,tt0431021,The Possession,The Possession,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2012-08-30,14000000,85446075,16.731,6.0,1189,92
82023,tt2080323,Hotel Desire,Hotel Desire,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2011-12-07,230758,0,16.733,5.6,60,38
528888,tt8526872,Dolemite Is My Name,Dolemite Is My Name,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",2019-10-04,0,0,16.742,7.1,816,118
582913,tt8485364,The Room,The Room,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",2019-09-12,0,0,16.747,6.4,591,100
246790,tt2826774,Pinocchio,Pinocchio,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2013-12-24,0,0,16.751,4.4,12,79
361380,tt5042426,Barbie & Her Sisters in the Great Puppy Adventure,Barbie & Her Sisters in the Great Puppy Adventure,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",2015-10-07,0,0,16.751,7.2,208,76
179144,tt2358891,La grande bellezza,The Great Beauty,"[{'id': 18, 'name': 'Drama'}]",2013-05-21,12400000,24164400,16.764,7.5,2351,142
212167,tt2981768,サカサマのパテマ,Patema Inverted,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2013-11-09,0,0,16.773,7.4,251,98
626874,tt8637424,La Maravilla,La Maravilla,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2019-08-15,0,0,16.773,6.0,4,0
641370,tt3827540,Invasion: Planet Earth,Invasion: Planet Earth,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2019-12-05,0,0,16.78,5.5,18,98
96826,tt2290147,Ben 10: Destroy All Aliens,Ben 10: Destroy All Aliens,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",2012-03-11,0,0,16.781,6.2,35,66
432057,tt3967976,魔法少女リリカルなのは Reflection,Magical Girl Lyrical Nanoha: Reflection,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2017-07-22,0,1488577,16.782,6.5,3,111
276624,tt3775202,アイアムアヒーロー,I Am a Hero,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2016-04-23,0,0,16.783,7.3,204,126
489925,tt7014006,Eighth Grade,Eighth Grade,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2018-01-19,2000000,13539709,16.787,7.2,1047,94
452015,tt6890582,염력,Psychokinesis,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2018-01-31,0,0,16.793,6.2,189,101
416369,tt5121548,Migas de pan,Breadcrumbs,"[{'id': 18, 'name': 'Drama'}]",2016-08-14,0,0,16.796,5.3,7,0
505914,tt5215088,A.I. Rising,A.I. Rising,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2018-02-25,395168,0,16.8,4.3,137,85
318781,tt4005402,Colonia,Colonia,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2016-02-12,14000000,3621046,16.81,7.3,1503,106
187596,tt2463288,Walk of Shame,Walk of Shame,"[{'id': 35, 'name': 'Comedy'}]",2014-05-02,0,8122990,16.825,5.9,1125,95
230179,tt2088003,Big Game,Big Game,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2014-09-05,8500000,7500000,16.601,5.4,884,90
74998,tt1214962,Seeking Justice,Seeking Justice,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2011-09-02,17000000,14089528,16.609,5.9,742,105
314365,tt1895587,Spotlight,Spotlight,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",2015-11-06,20000000,98690254,16.613,7.8,6612,129
308529,tt3082898,Kickboxer: Vengeance,Kickboxer: Vengeance,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2016-07-14,17000000,0,16.616,4.9,282,90
494656,tt6772418,La leyenda del Charro Negro,La leyenda del Charro Negro,"[{'id': 16, 'name': 'Animation'}]",2018-01-19,0,0,16.616,7.9,98,0
412727,tt5169864,Fantasma,Fantasma,"[{'id': 18, 'name': 'Drama'}]",2016-08-25,0,0,16.617,5.0,5,0
378385,tt4616014,Jarhead 3: The Siege,Jarhead 3: The Siege,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2016-01-20,0,0,16.629,6.3,149,95
409297,tt4805316,A Dark Song,A Dark Song,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",2016-10-14,0,0,16.635,6.3,301,100
